brand;print;subscr_type;pricecat;Date;newcheck;churncheck;switcher_outflow;trans_outflow;inflow_transformers;inflow_switchers;currentcheck
NB;Print;FULL;PROMO;2018-06-01;801;779;6;765;262;12;37086.0
NB;Print;FULL;PROMO;2018-07-01;574;625;15;569;232;9;36894.0
NB;Print;FULL;PROMO;2018-08-01;464;626;7;629;220;11;36437.0
NB;Print;FULL;PROMO;2018-09-01;912;769;15;573;275;11;36346.0
NB;Print;FULL;PROMO;2018-10-01;1434;819;7;571;548;12;37389.0
NB;Print;FULL;PROMO;2018-11-01;935;724;11;575;523;8;37601.0
NB;Print;FULL;PROMO;2018-12-01;1171;718;14;727;663;4;38096.0
NB;Print;FULL;PROMO;2019-01-01;1423;774;20;722;870;7;38961.0
NB;Print;FULL;PROMO;2019-02-01;1521;904;25;823;4319;5;43112.0
NB;Print;FULL;PROMO;2019-03-01;988;1131;24;755;2835;9;44686.0
NB;Print;FULL;PROMO;2019-04-01;939;1170;23;873;1393;2;45484.0
NB;Print;FULL;PROMO;2019-05-01;991;913;27;762;1232;17;46083.0
NB;Print;FULL;PROMO;2019-06-01;757;711;19;645;1169;15;46427.0
NB;Print;FULL;PROMO;2019-07-01;973;692;14;617;663;12;47141.0
NB;Print;FULL;PROMO;2019-08-01;763;678;26;693;371;2;47007.0
NB;Print;FULL;PROMO;2019-09-01;1023;661;24;648;300;7;47099.0
NB;Print;FULL;PROMO;2019-10-01;1162;798;22;705;229;5;47172.0
NB;Print;FULL;PROMO;2019-11-01;800;695;19;731;244;7;46887.0
NB;Print;FULL;PROMO;2019-12-01;769;726;14;622;396;4;46664.0
NB;Print;FULL;PROMO;2020-01-01;1340;883;16;587;464;2;47103.0
NB;Print;FULL;PROMO;2020-02-01;803;1154;34;914;346;9;46364.0
NB;Print;FULL;PROMO;2020-03-01;1081;997;30;1315;328;6;45476.0
NB;Print;FULL;PROMO;2020-04-01;1485;1154;30;1407;326;10;44848.0
NB;Print;FULL;PROMO;2020-05-01;994;884;28;1560;269;21;43757.0
NB;Print;FULL;PROMO;2020-06-01;817;682;32;1448;234;12;42658.0
NB;Print;FULL;PROMO;2020-07-01;703;697;24;801;387;9;42249.0
NB;Print;FULL;PROMO;2020-08-01;799;601;34;665;327;6;42122.0
NB;Print;FULL;PROMO;2020-09-01;925;608;26;749;300;5;41993.0
NB;Print;FULL;PROMO;2020-10-01;924;710;35;3265;361;17;39380.0
NB;Print;FULL;PROMO;2020-11-01;1101;414;21;2312;332;14;38233.0
NB;Print;FULL;PROMO;2020-12-01;1178;452;22;919;398;9;38508.0
NB;Print;FULL;PROMO;2021-01-01;1321;557;24;776;491;7;39160.0
NB;Print;FULL;PROMO;2021-02-01;835;551;26;779;442;9;39172.0
NB;Print;FULL;PROMO;2021-03-01;638;586;19;808;545;8;39038.0
NB;Print;FULL;PROMO;2021-04-01;616;828;26;787;442;5;38564.0
NB;Print;FULL;PROMO;2021-05-01;589;770;33;692;342;21;38073.0
NB;Print;FULL;PROMO;2021-06-01;704;537;25;599;290;14;37951.0
NB;Print;FULL;STUDENTS;2015-01-01;154;80;2;51;15;0;4871.0
NB;Print;FULL;STUDENTS;2015-02-01;147;71;1;36;17;0;4928.0
NB;Print;FULL;STUDENTS;2015-03-01;119;97;0;37;10;0;4924.0
NB;Print;FULL;STUDENTS;2015-04-01;80;116;0;52;13;0;4858.0
NB;Print;FULL;STUDENTS;2015-05-01;72;89;1;27;6;0;4769.0
NB;Print;FULL;STUDENTS;2015-06-01;92;110;0;61;7;0;4750.0
NB;Print;FULL;STUDENTS;2015-07-01;73;135;2;54;8;1;4646.0
NB;Print;FULL;STUDENTS;2015-08-01;66;110;1;45;5;0;4561.0
NB;Print;FULL;STUDENTS;2015-09-01;140;142;2;65;7;0;4496.0
NB;Print;FULL;STUDENTS;2015-10-01;274;149;2;78;15;1;4562.0
NB;Print;FULL;STUDENTS;2015-11-01;187;135;0;56;19;0;4582.0
NB;Print;FULL;STUDENTS;2015-12-01;124;144;1;71;9;0;4506.0
NB;Print;FULL;STUDENTS;2016-01-01;151;100;2;48;10;0;4448.0
NB;Print;FULL;STUDENTS;2016-02-01;100;125;2;52;7;0;4450.0
NB;Print;FULL;STUDENTS;2016-03-01;109;101;1;35;13;0;4440.0
NB;Print;FULL;STUDENTS;2016-04-01;85;143;0;62;9;0;4326.0
NB;Print;FULL;STUDENTS;2016-05-01;66;114;2;41;10;0;4249.0
NB;Print;FULL;STUDENTS;2016-06-01;73;102;0;75;4;0;4159.0
NB;Print;FULL;STUDENTS;2016-07-01;58;112;1;77;12;0;4004.0
NB;Print;FULL;STUDENTS;2016-08-01;66;105;2;74;10;1;3930.0
NB;Print;FULL;STUDENTS;2016-09-01;122;96;0;67;16;0;3907.0
NB;Print;FULL;STUDENTS;2016-10-01;166;162;4;70;21;1;3868.0
NB;Print;FULL;STUDENTS;2016-11-01;171;104;3;55;30;0;3902.0
NB;Print;FULL;STUDENTS;2016-12-01;130;95;1;49;16;1;3912.0
NB;Print;FULL;STUDENTS;2017-01-01;107;102;1;49;11;0;3883.0
NB;Print;FULL;STUDENTS;2017-02-01;74;64;1;23;10;0;3875.0
NB;Print;FULL;STUDENTS;2017-03-01;99;77;1;38;12;0;3874.0
NB;Print;FULL;STUDENTS;2017-04-01;68;100;0;53;8;0;3696.0
NB;Print;FULL;STUDENTS;2017-05-01;60;79;1;49;7;1;3747.0
NB;Print;FULL;STUDENTS;2017-06-01;61;75;1;45;14;1;3703.0
NB;Print;FULL;STUDENTS;2017-07-01;41;87;3;86;2;0;3570.0
NB;Print;FULL;STUDENTS;2017-08-01;63;63;0;42;5;0;3534.0
NB;Print;FULL;STUDENTS;2017-09-01;100;92;2;39;13;0;3513.0
NB;Print;FULL;STUDENTS;2017-10-01;135;91;3;47;12;0;3519.0
NB;Print;FULL;STUDENTS;2017-11-01;133;81;0;48;13;0;3536.0
NB;Print;FULL;STUDENTS;2017-12-01;94;82;1;41;12;0;3473.0
NB;Print;FULL;STUDENTS;2018-01-01;101;69;2;43;12;0;3519.0
NB;Print;FULL;STUDENTS;2018-02-01;73;66;0;43;14;0;3495.0
NB;Print;FULL;STUDENTS;2018-03-01;76;75;1;40;5;0;3466.0
NB;Print;FULL;STUDENTS;2018-04-01;51;75;1;42;5;0;3410.0
NB;Print;FULL;STUDENTS;2018-05-01;59;72;4;53;4;0;3355.0
NB;Print;FULL;STUDENTS;2018-06-01;57;82;1;45;12;0;3292.0
NB;Print;FULL;STUDENTS;2018-07-01;35;67;3;49;8;0;3217.0
NB;Print;FULL;STUDENTS;2018-08-01;40;62;0;51;6;1;3149.0
NB;Print;FULL;STUDENTS;2018-09-01;82;78;0;72;12;0;3020.0
NB;Print;FULL;STUDENTS;2018-10-01;105;67;1;26;3;1;3099.0
NB;Print;FULL;STUDENTS;2018-11-01;115;74;4;0;16;0;3167.0
NB;Print;FULL;STUDENTS;2018-12-01;73;43;2;1;14;0;3211.0
NB;Print;FULL;STUDENTS;2019-01-01;63;21;2;1;5;1;3258.0
NB;Print;FULL;STUDENTS;2019-02-01;59;33;1;1;8;0;3288.0
NB;Print;FULL;STUDENTS;2019-03-01;52;36;2;0;9;1;3233.0
NB;Print;FULL;STUDENTS;2019-04-01;53;36;5;0;9;1;3341.0
NB;Print;FULL;STUDENTS;2019-05-01;50;30;5;0;6;0;3362.0
NB;Print;FULL;STUDENTS;2019-06-01;37;29;2;0;3;0;3351.0
NB;Print;FULL;STUDENTS;2019-07-01;37;23;1;0;10;0;3400.0
NB;Print;FULL;STUDENTS;2019-08-01;49;21;2;2;7;1;3434.0
NB;Print;FULL;STUDENTS;2019-09-01;69;32;2;1;6;0;3472.0
NB;Print;FULL;STUDENTS;2019-10-01;72;39;2;0;9;0;3517.0
NB;Print;FULL;STUDENTS;2019-11-01;70;39;1;1;8;0;3552.0
NB;Print;FULL;STUDENTS;2019-12-01;48;36;3;4;3;0;3562.0
NB;Print;FULL;STUDENTS;2020-01-01;64;36;4;1;6;0;3597.0
NB;Print;FULL;STUDENTS;2020-02-01;49;39;1;1;12;0;3614.0
NB;Print;FULL;STUDENTS;2020-03-01;72;27;3;0;3;0;3660.0
NB;Print;FULL;STUDENTS;2020-04-01;67;35;4;0;4;0;3696.0
NB;Print;FULL;STUDENTS;2020-05-01;43;20;4;2;2;0;3716.0
NB;Print;FULL;STUDENTS;2020-06-01;35;18;1;0;5;0;3735.0
NB;Print;FULL;STUDENTS;2020-07-01;23;27;8;1;4;1;3729.0
NB;Print;FULL;STUDENTS;2020-08-01;39;20;4;0;2;0;3746.0
NB;Print;FULL;STUDENTS;2020-09-01;48;20;4;3;5;1;3774.0
NB;Print;FULL;STUDENTS;2020-10-01;74;36;3;1;3;0;3814.0
NB;Print;FULL;STUDENTS;2020-11-01;60;40;3;1;3;2;3834.0
NB;Print;FULL;STUDENTS;2020-12-01;50;32;4;0;1;2;3848.0
NB;Print;FULL;STUDENTS;2021-01-01;49;25;7;3;4;1;3872.0
NB;Print;FULL;STUDENTS;2021-02-01;39;31;4;2;5;0;3882.0
NB;Print;FULL;STUDENTS;2021-03-01;42;32;3;1;3;0;3888.0
NB;Print;FULL;STUDENTS;2021-04-01;45;34;2;2;4;0;3902.0
NB;Print;FULL;STUDENTS;2021-05-01;30;22;2;2;1;0;3906.0
NB;Print;FULL;STUDENTS;2021-06-01;34;21;1;3;0;1;3918.0
NB;Print;FULL;STUNT;2015-01-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2015-02-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2015-03-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2015-04-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2015-05-01;1;0;0;0;0;0;1.0
NB;Print;FULL;STUNT;2015-06-01;0;0;0;1;0;0;0.0
NB;Print;FULL;STUNT;2015-07-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2015-08-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2015-09-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2015-10-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2015-11-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2015-12-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-01-01;2;0;0;0;0;0;2.0
NB;Print;FULL;STUNT;2016-02-01;0;2;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-03-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-04-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-05-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-06-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-07-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-08-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-09-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-10-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2016-11-01;65;1;0;0;0;0;68.0
NB;Print;FULL;STUNT;2016-12-01;71;39;1;30;0;0;76.0
NB;Print;FULL;STUNT;2017-01-01;68;42;2;28;0;0;74.0
NB;Print;FULL;STUNT;2017-02-01;93;26;0;44;1;0;107.0
NB;Print;FULL;STUNT;2017-03-01;81;45;0;59;0;1;94.0
NB;Print;FULL;STUNT;2017-04-01;55;43;1;48;0;1;63.0
NB;Print;FULL;STUNT;2017-05-01;38;28;1;31;0;2;45.0
NB;Print;FULL;STUNT;2017-06-01;50;20;0;28;0;0;51.0
NB;Print;FULL;STUNT;2017-07-01;75;36;0;21;0;0;74.0
NB;Print;FULL;STUNT;2017-08-01;50;40;1;33;0;0;50.0
NB;Print;FULL;STUNT;2017-09-01;63;28;0;30;0;0;62.0
NB;Print;FULL;STUNT;2017-10-01;60;34;0;28;0;0;59.0
NB;Print;FULL;STUNT;2017-11-01;73;20;0;39;2;0;77.0
NB;Print;FULL;STUNT;2017-12-01;50;37;1;46;0;0;49.0
NB;Print;FULL;STUNT;2018-01-01;49;25;0;21;0;0;54.0
NB;Print;FULL;STUNT;2018-02-01;67;25;1;32;1;1;73.0
NB;Print;FULL;STUNT;2018-03-01;73;36;1;44;1;0;71.0
NB;Print;FULL;STUNT;2018-04-01;43;37;0;31;1;1;57.0
NB;Print;FULL;STUNT;2018-05-01;44;16;1;41;0;1;57.0
NB;Print;FULL;STUNT;2018-06-01;60;21;0;42;0;1;62.0
NB;Print;FULL;STUNT;2018-07-01;54;38;3;16;0;0;58.0
NB;Print;FULL;STUNT;2018-08-01;46;41;1;21;0;1;53.0
NB;Print;FULL;STUNT;2018-09-01;27;26;0;29;0;0;29.0
NB;Print;FULL;STUNT;2018-10-01;30;17;0;13;0;0;29.0
NB;Print;FULL;STUNT;2018-11-01;37;16;0;12;0;0;42.0
NB;Print;FULL;STUNT;2018-12-01;27;17;1;26;0;0;32.0
NB;Print;FULL;STUNT;2019-01-01;26;23;0;10;0;0;26.0
NB;Print;FULL;STUNT;2019-02-01;18;15;1;11;0;0;21.0
NB;Print;FULL;STUNT;2019-03-01;42;15;0;12;0;0;40.0
NB;Print;FULL;STUNT;2019-04-01;26;20;0;22;0;0;29.0
NB;Print;FULL;STUNT;2019-05-01;17;14;0;13;0;0;18.0
NB;Print;FULL;STUNT;2019-06-01;24;12;0;6;2;0;29.0
NB;Print;FULL;STUNT;2019-07-01;9;18;0;12;0;0;10.0
NB;Print;FULL;STUNT;2019-08-01;2;4;1;4;0;0;2.0
NB;Print;FULL;STUNT;2019-09-01;3;2;0;0;0;0;3.0
NB;Print;FULL;STUNT;2019-10-01;2;3;0;1;0;0;1.0
NB;Print;FULL;STUNT;2019-11-01;4;1;0;0;0;0;4.0
NB;Print;FULL;STUNT;2019-12-01;1;4;0;0;0;0;1.0
NB;Print;FULL;STUNT;2020-01-01;0;0;0;1;0;0;0.0
NB;Print;FULL;STUNT;2020-02-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-03-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-04-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-05-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-06-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-07-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-08-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-09-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-10-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-11-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2020-12-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2021-01-01;0;0;0;0;0;0;0.0
NB;Print;FULL;STUNT;2021-02-01;57;0;0;0;3;0;65.0
NB;Print;FULL;STUNT;2021-03-01;173;8;0;109;6;0;143.0
NB;Print;FULL;STUNT;2021-04-01;12;5;0;130;0;0;9.0
NB;Print;FULL;STUNT;2021-05-01;0;0;0;9;0;0;0.0
NB;Print;FULL;STUNT;2021-06-01;0;0;0;0;0;0;0.0
NB;Print;FULL;TIE_IN;2015-01-01;130;106;1;2;11;9;6799.0
NB;Print;FULL;TIE_IN;2015-02-01;2089;88;0;3;28;6;8846.0
NB;Print;FULL;TIE_IN;2015-03-01;1116;249;2;122;43;12;9689.0
NB;Print;FULL;TIE_IN;2015-04-01;538;104;3;33;22;13;10200.0
NB;Print;FULL;TIE_IN;2015-05-01;152;92;1;12;5;9;10109.0
NB;Print;FULL;TIE_IN;2015-06-01;229;119;3;156;9;8;10204.0
NB;Print;FULL;TIE_IN;2015-07-01;172;164;1;186;8;3;10084.0
NB;Print;FULL;TIE_IN;2015-08-01;89;109;0;36;23;4;10058.0
NB;Print;FULL;TIE_IN;2015-09-01;765;176;1;178;31;2;10507.0
NB;Print;FULL;TIE_IN;2015-10-01;467;264;5;329;80;11;10493.0
NB;Print;FULL;TIE_IN;2015-11-01;216;148;0;105;43;3;10495.0
NB;Print;FULL;TIE_IN;2015-12-01;228;134;2;99;20;0;10540.0
NB;Print;FULL;TIE_IN;2016-01-01;50;149;2;185;5;1;10174.0
NB;Print;FULL;TIE_IN;2016-02-01;137;117;0;90;6;3;10160.0
NB;Print;FULL;TIE_IN;2016-03-01;191;151;2;238;22;4;10032.0
NB;Print;FULL;TIE_IN;2016-04-01;398;110;1;59;27;3;10303.0
NB;Print;FULL;TIE_IN;2016-05-01;430;173;2;280;30;6;10336.0
NB;Print;FULL;TIE_IN;2016-06-01;265;145;3;207;33;3;10293.0
NB;Print;FULL;TIE_IN;2016-07-01;106;86;1;69;21;4;10231.0
NB;Print;FULL;TIE_IN;2016-08-01;120;84;1;21;14;5;10310.0
NB;Print;FULL;TIE_IN;2016-09-01;138;349;8;863;15;4;9261.0
NB;Print;FULL;TIE_IN;2016-10-01;632;378;12;841;75;5;8808.0
NB;Print;FULL;TIE_IN;2016-11-01;258;183;4;205;121;7;8761.0
NB;Print;FULL;TIE_IN;2016-12-01;269;98;2;81;88;4;8954.0
NB;Print;FULL;TIE_IN;2017-01-01;209;123;1;123;66;2;9019.0
NB;Print;FULL;TIE_IN;2017-02-01;181;460;15;603;71;6;8210.0
NB;Print;FULL;TIE_IN;2017-03-01;168;352;7;368;94;7;7721.0
NB;Print;FULL;TIE_IN;2017-04-01;147;189;6;162;67;1;7511.0
NB;Print;FULL;TIE_IN;2017-05-01;119;108;7;115;60;5;7534.0
NB;Print;FULL;TIE_IN;2017-06-01;105;64;0;76;61;1;7569.0
NB;Print;FULL;TIE_IN;2017-07-01;74;66;0;44;38;2;7584.0
NB;Print;FULL;TIE_IN;2017-08-01;80;41;0;50;29;1;7601.0
NB;Print;FULL;TIE_IN;2017-09-01;159;163;2;541;45;4;7106.0
NB;Print;FULL;TIE_IN;2017-10-01;256;107;4;333;65;4;6992.0
NB;Print;FULL;TIE_IN;2017-11-01;172;99;3;138;91;6;7027.0
NB;Print;FULL;TIE_IN;2017-12-01;127;84;6;103;41;4;6977.0
NB;Print;FULL;TIE_IN;2018-01-01;101;61;2;37;45;2;7054.0
NB;Print;FULL;TIE_IN;2018-02-01;90;57;5;88;35;2;7037.0
NB;Print;FULL;TIE_IN;2018-03-01;92;86;1;104;33;1;6994.0
NB;Print;FULL;TIE_IN;2018-04-01;77;123;4;190;23;2;6784.0
NB;Print;FULL;TIE_IN;2018-05-01;86;147;8;253;32;3;6500.0
NB;Print;FULL;TIE_IN;2018-06-01;102;104;3;160;34;2;6378.0
NB;Print;FULL;TIE_IN;2018-07-01;51;62;3;70;29;3;6333.0
NB;Print;FULL;TIE_IN;2018-08-01;78;57;3;57;23;2;6328.0
NB;Print;FULL;TIE_IN;2018-09-01;81;86;7;177;15;3;6113.0
NB;Print;FULL;TIE_IN;2018-10-01;84;143;11;294;24;2;5834.0
NB;Print;FULL;TIE_IN;2018-11-01;86;114;13;305;57;2;5557.0
NB;Print;FULL;TIE_IN;2018-12-01;73;99;11;229;40;3;5321.0
NB;Print;FULL;TIE_IN;2019-01-01;71;90;3;202;51;3;5191.0
NB;Print;FULL;TIE_IN;2019-02-01;76;169;22;439;49;3;4692.0
NB;Print;FULL;TIE_IN;2019-03-01;63;114;20;299;106;1;4357.0
NB;Print;FULL;TIE_IN;2019-04-01;55;98;4;165;55;6;4236.0
NB;Print;FULL;TIE_IN;2019-05-01;49;60;10;109;28;2;4133.0
NB;Print;FULL;TIE_IN;2019-06-01;57;55;2;71;33;2;4100.0
NB;Print;FULL;TIE_IN;2019-07-01;47;39;4;69;24;4;4067.0
NB;Print;FULL;TIE_IN;2019-08-01;21;35;5;60;18;1;4015.0
NB;Print;FULL;TIE_IN;2019-09-01;39;50;5;126;26;2;3906.0
NB;Print;FULL;TIE_IN;2019-10-01;47;78;1;175;20;0;3714.0
NB;Print;FULL;TIE_IN;2019-11-01;68;59;7;171;48;0;3599.0
NB;Print;FULL;TIE_IN;2019-12-01;23;46;3;124;25;2;3470.0
NB;Print;FULL;TIE_IN;2020-01-01;61;31;1;90;35;1;3441.0
NB;Print;FULL;TIE_IN;2020-02-01;57;29;2;100;38;1;3418.0
NB;Print;FULL;TIE_IN;2020-03-01;45;29;0;84;40;0;3394.0
NB;Print;FULL;TIE_IN;2020-04-01;53;26;2;84;31;0;3355.0
NB;Print;FULL;TIE_IN;2020-05-01;55;36;1;115;41;1;3310.0
NB;Print;FULL;TIE_IN;2020-06-01;40;35;2;103;52;1;3261.0
NB;Print;FULL;TIE_IN;2020-07-01;25;22;6;56;24;0;3221.0
NB;Print;FULL;TIE_IN;2020-08-01;7;23;5;77;16;0;3144.0
NB;Print;FULL;TIE_IN;2020-09-01;14;27;6;65;17;0;3076.0
NB;Print;FULL;TIE_IN;2020-10-01;20;24;4;86;18;1;2998.0
NB;Print;FULL;TIE_IN;2020-11-01;24;25;6;131;18;1;2884.0
NB;Print;FULL;TIE_IN;2020-12-01;20;40;5;87;18;0;2784.0
NB;Print;FULL;TIE_IN;2021-01-01;16;22;6;96;26;1;2705.0
NB;Print;FULL;TIE_IN;2021-02-01;18;29;7;174;16;0;2537.0
NB;Print;FULL;TIE_IN;2021-03-01;18;46;21;168;23;1;2339.0
NB;Print;FULL;TIE_IN;2021-04-01;22;31;6;80;27;0;2270.0
NB;Print;FULL;TIE_IN;2021-05-01;10;24;5;60;17;0;2209.0
NB;Print;FULL;TIE_IN;2021-06-01;21;20;6;77;16;1;2151.0
NB;Print;SCHOOLS;BASE;2015-01-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2015-02-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2015-03-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2015-04-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2015-05-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2015-06-01;0;2;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2015-07-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2015-08-01;1;1;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2015-09-01;2;1;0;2;0;0;10.0
NB;Print;SCHOOLS;BASE;2015-10-01;0;0;0;0;1;0;11.0
NB;Print;SCHOOLS;BASE;2015-11-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2015-12-01;0;0;0;0;1;0;12.0
NB;Print;SCHOOLS;BASE;2016-01-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2016-02-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2016-03-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2016-04-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2016-05-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2016-06-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2016-07-01;0;0;0;0;0;0;12.0
NB;Print;SCHOOLS;BASE;2016-08-01;0;0;0;1;0;0;11.0
NB;Print;SCHOOLS;BASE;2016-09-01;1;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2016-10-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2016-11-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2016-12-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2017-01-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2017-02-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2017-03-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2017-04-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2017-05-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2017-06-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2017-07-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2017-08-01;0;0;0;0;0;0;11.0
NB;Print;SCHOOLS;BASE;2017-09-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2017-10-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2017-11-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2017-12-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2018-01-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2018-02-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2018-03-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2018-04-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2018-05-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2018-06-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2018-07-01;0;1;0;0;0;0;8.0
NB;Print;SCHOOLS;BASE;2018-08-01;0;0;0;0;0;0;8.0
NB;Print;SCHOOLS;BASE;2018-09-01;2;0;0;1;0;0;9.0
NB;Print;SCHOOLS;BASE;2018-10-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2018-11-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2018-12-01;0;0;0;0;1;0;10.0
NB;Print;SCHOOLS;BASE;2019-01-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-02-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-03-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-04-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-05-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-06-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-07-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-08-01;0;1;0;2;0;0;8.0
NB;Print;SCHOOLS;BASE;2019-09-01;4;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-10-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-11-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2019-12-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2020-01-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2020-02-01;0;0;0;0;0;0;10.0
NB;Print;SCHOOLS;BASE;2020-03-01;0;1;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2020-04-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2020-05-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2020-06-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2020-07-01;0;1;0;0;1;0;9.0
NB;Print;SCHOOLS;BASE;2020-08-01;0;0;0;0;0;0;9.0
NB;Print;SCHOOLS;BASE;2020-09-01;1;1;0;1;0;0;8.0
NB;Print;SCHOOLS;BASE;2020-10-01;0;0;0;0;0;0;8.0
NB;Print;SCHOOLS;BASE;2020-11-01;0;0;0;0;0;0;8.0
NB;Print;SCHOOLS;BASE;2020-12-01;0;0;0;1;0;0;7.0
NB;Print;SCHOOLS;BASE;2021-01-01;1;0;0;0;0;0;8.0
NB;Print;SCHOOLS;BASE;2021-02-01;0;0;0;0;0;0;8.0
NB;Print;SCHOOLS;BASE;2021-03-01;0;0;0;0;0;0;8.0
